ID,Breed,Age ,Sex,Neuter,Case,Date of diagnosis,Reason for presentation,BCS at diagnosis (1-9),Last recorded BCS (1-9),Heart Murmur,HM first recorded,Grade of heart murmur,Gallop rhythm,Date first detected,Arrhythmia,Date first detected,Goitre,Vaccination,Previous exposure to nephrotoxic drugs,NSAID treatment,Date of last exposure to drug,Previous anaesthetic,Date of last anaesthetic,FeLV status,FIV status,Previous exposure to lilies,Previous exposure to ethylene glycol,Previous AKI,Hyperthyroidism,Periodontal disease,Arthritis,Cystitis/FLUTD,Cardiomyopathy,Retinopathy,Cat bite abscess,Polycystic kidney disease,Pyelonephritis,hepatopathy,obesity,constipation,Diabetes Mellitus,Primary Aldosteronism,Urethral obstruction
1022,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1023,Crossbreed,?9,Male,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,NSAID,Repeated one off treatment,5/10/10,Yes,3/10/05,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1024,Crossbreed,?9,Male,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1025,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,12/1/10,Yes,12/1/10,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1026,Crossbreed,?9,Female,Entire,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1027,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1028,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,8/7/13,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1029,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,12/29/10,Yes,12/29/10,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1030,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,NSAID,Repeated one off treatment,7/19/07,Yes,1/17/03,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1031,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,Repeated one off treatment,11/15/13,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1032,Crossbreed,?9,Male,,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Repeated one off treatment,2/21/11,Yes,6/8/11,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1033,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1034,Crossbreed,?9,Male,Neutered,Control,,,,,TRUE,4/2/13,3,TRUE,4/2/13 23:00,FALSE,,Not recorded,Kitten/ Irregular,NSAID,Long term treatment,12/31/13,Yes,5/14/13,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1035,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1036,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1037,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1038,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1039,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,NSAID,Repeated one off treatment,9/1/13,Yes,9/1/13,Not tested,Not tested,No,No,No,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1040,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Repeated one off treatment,4/5/12,Yes,4/5/12,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1041,Crossbreed,?9,Male,Neutered,Control,,,,,TRUE,4/29/12,3,FALSE,,FALSE,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1042,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1043,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1044,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,Repeated one off treatment,6/28/13,Yes,8/19/12,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1045,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,None recorded,NSAID,Repeated one off treatment,4/26/12,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1046,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,4/11/12,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1047,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1048,Crossbreed,?9,Male,Neutered,Control,,,,,TRUE,3/15/08,3,FALSE,,FALSE,,Not recorded,Regular,NSAID,Repeated one off treatment,5/2/13,Yes,5/2/13,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1049,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,NSAID,One-off treatment,2/13/02,Yes,2/6/02,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1050,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,None recorded,NSAID,One-off treatment,5/7/12,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1051,Crossbreed,?9,Male,Neutered,Control,,,,,TRUE,9/14/11,2,FALSE,,FALSE,,Not recorded,Regular,NSAID,Repeated one off treatment,8/4/13,Yes,8/16/11,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1052,Crossbreed,?9,Female,Entire,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1053,Crossbreed,?9,Male,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Kitten/ Irregular,None recorded,,,Yes,3/1/12,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1054,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1055,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,None recorded,,,Yes,1/5/00,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1056,Crossbreed,,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,3/25/12,Yes,3/25/12,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1057,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,Repeated one off treatment,5/26/13,Yes,3/10/10,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1058,Crossbreed,,,Entire,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1059,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1060,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1061,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,1/12/05,Yes,1/12/05,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1062,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Repeated one off treatment,7/8/05,Yes,11/11/04,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1063,Crossbreed,?9,Male,,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Kitten/ Irregular,None recorded,,,Yes,5/8/13,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1064,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,NSAID,Repeated one off treatment,11/28/08,Yes,11/28/08,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1065,Crossbreed,<9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1066,Crossbreed,?9,Male,Entire,Control,,,,,TRUE,8/6/10,2,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Long term treatment,5/21/13,Yes,5/21/13,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1067,Crossbreed,?9,Female,Entire,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1068,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1069,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,3/16/11,Yes,2/2/13,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1070,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,9/2/11,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1071,Crossbreed,?9,Female,Neutered,Control,,,,,TRUE,6/18/12,4,FALSE,,FALSE,,FALSE,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1072,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Repeated one off treatment,12/21/12,Yes,3/9/12,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1073,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1074,Crossbreed,<9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Kitten/ Irregular,NSAID,One-off treatment,10/24/12,Yes,10/24/12,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1075,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,6/14/13,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1076,Crossbreed,?9,Male,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1077,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Repeated one off treatment,3/26/08,Yes,3/26/08,Not tested,Not tested,None recorded,None recorded,None recorded,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1078,Crossbreed,<9,Female,Entire,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,10/28/09,Yes,10/28/09,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1079,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,NSAID,Repeated one off treatment,9/17/13,Yes,2/7/11,Not tested,Negative,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1080,Crossbreed,?9,Female,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1081,Crossbreed,?9,Female,Neutered,Control,,,,,TRUE,2/6/12,3,FALSE,,FALSE,,FALSE,None recorded,None recorded,,,Yes,1/7/09,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1082,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,TRUE,Regular,None recorded,,,Yes,4/7/13,Not tested,Not tested,None recorded,None recorded,None recorded,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1083,Crossbreed,<9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,One-off treatment,11/25/09,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1084,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1085,Crossbreed,?9,Male,Entire,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1086,Crossbreed,?9,Male,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,FALSE,None recorded,NSAID,Repeated one off treatment,10/28/13,Yes,4/22/13,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1087,Crossbreed,<9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,8/28/12,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1088,Crossbreed,?9,Male,Neutered,Control,,,,,TRUE,7/26/07,2,TRUE,5/14/07 23:00,FALSE,,Not recorded,Regular,NSAID,One-off treatment,8/28/08,None recorded,,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1089,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,1/20/06,Yes,1/20/06,Not tested,Not tested,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1090,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1091,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,Yes,1/10/05,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1092,Crossbreed,?9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,NSAID,Repeated one off treatment,10/25/07,Yes,10/25/07,Not tested,Not tested,No,No,No,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1093,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1094,Crossbreed,<9,Female,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,None recorded,NSAID,One-off treatment,7/2/12,Yes,7/2/12,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1095,Crossbreed,?9,Male,Neutered,Control,,,,,Not recorded,,,Not recorded,,Not recorded,,Not recorded,Regular,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1096,Crossbreed,?9,Male,Neutered,Control,,,,,FALSE,,,FALSE,,FALSE,,Not recorded,None recorded,None recorded,,,None recorded,,Not tested,Not tested,None recorded,None recorded,None recorded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
